gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1144986714	63e9e22d-a649-4087-b39e-acb1651af077		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Sphenogyne foeniculacea (Jacq.) Less.	ZA	Western Cape - 64. Cap [Cap, Bergplätze bei des Kapstadt, bis 2000]/Province of the Western Cape	43a26bbf-466a-4335-96cc-01d0656c614a	-33.50361	20.98583											4247256	3089033	PRESERVED_SPECIMEN	G	Geneva Herbarium – De Candolle's Prodromus (G-DC)	G-DC-302445/6		CAT.HERB.PRODR. (2013)		CC_BY_NC_4_0		Ecklon, C. F.			2018-12-06T21:57:17.013Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1144986713	63e9e22d-a649-4087-b39e-acb1651af077		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Sphenogyne foeniculacea (Jacq.) Less.	ZA	Cap de Bonne Espérance - Cap de b. Esp./Province of the Western Cape	43a26bbf-466a-4335-96cc-01d0656c614a	-34.35722	18.4975	5000.0						1830-08-01T00:00:00Z	1	8	1830	4247256	3089033	LIVING_SPECIMEN	G	Geneva Herbarium – De Candolle's Prodromus (G-DC)	G-DC-302432/3		CAT.HERB.PRODR. (2013)		CC_BY_NC_4_0		Candolle, A. L. de			2018-12-06T21:57:16.982Z		GEODETIC_DATUM_ASSUMED_WGS84
1144986708	63e9e22d-a649-4087-b39e-acb1651af077		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Sphenogyne foeniculacea (Jacq.) Less.	ZA	Western Cape - [Province attribuée d'après : H. M. McKay (1943), Sketch Map of Burchell's Trek, J. S. African Bot. 9]/Province of the Western Cape	43a26bbf-466a-4335-96cc-01d0656c614a	-33.50361	20.98583											4247256	3089033	PRESERVED_SPECIMEN	G	Geneva Herbarium – De Candolle's Prodromus (G-DC)	G-DC-302431/2		CAT.HERB.PRODR. (2013)		CC_BY_NC_4_0		Burchell, W. J.			2018-12-06T21:57:16.983Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1144986697	63e9e22d-a649-4087-b39e-acb1651af077		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Sphenogyne anthemoides (L.) R.Br.	ZA	Afrique du Sud	43a26bbf-466a-4335-96cc-01d0656c614a	-28.99861	25.0925											3089035	3089033	LIVING_SPECIMEN	G	Geneva Herbarium – De Candolle's Prodromus (G-DC)	G-DC-302373/1		CAT.HERB.PRODR. (2013)		CC_BY_NC_4_0		Anon.			2018-12-06T21:57:16.982Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1144986685	63e9e22d-a649-4087-b39e-acb1651af077		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Sphenogyne anthemoides (L.) R.Br.	ZA	Western Cape - 85. Cap [Cape, eastern side of Tafelberg at Konstantia]/Province of the Western Cape	43a26bbf-466a-4335-96cc-01d0656c614a	-33.50361	20.98583											3089035	3089033	PRESERVED_SPECIMEN	G	Geneva Herbarium – De Candolle's Prodromus (G-DC)	G-DC-302375/2		CAT.HERB.PRODR. (2013)		CC_BY_NC_4_0		Ecklon, C. F.			2018-12-06T21:57:16.982Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1144986681	63e9e22d-a649-4087-b39e-acb1651af077		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Sphenogyne anthemoides (L.) R.Br.	ZA	Western Cape - 84. Cap [Cape, mtns around Kapstadt]/Province of the Western Cape	43a26bbf-466a-4335-96cc-01d0656c614a	-33.50361	20.98583											3089035	3089033	PRESERVED_SPECIMEN	G	Geneva Herbarium – De Candolle's Prodromus (G-DC)	G-DC-302377/1		CAT.HERB.PRODR. (2013)		CC_BY_NC_4_0		Ecklon, C. F.			2018-12-06T21:57:16.990Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1144986660	63e9e22d-a649-4087-b39e-acb1651af077		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Sphenogyne adonidifolia DC.	ZA	Western Cape - Paarl./Province of the Western Cape	43a26bbf-466a-4335-96cc-01d0656c614a	-33.50361	20.98583											4247350	3089033	PRESERVED_SPECIMEN	G	Geneva Herbarium – De Candolle's Prodromus (G-DC)	G-DC-302424/1		CAT.HERB.PRODR. (2013)		CC_BY_NC_4_0		Drège, J. F.	HOLOTYPE		2018-12-06T21:57:17.001Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1140382885	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.1584235	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	versicolor	SUBSPECIES	Ursinia anthemoides subsp. versicolor (DC.) Prassler	ZA	Bitterfontein.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1897-08-31T00:00:00Z	31	8	1897	6293854	3089033	PRESERVED_SPECIMEN		Botany	L.1584235				CC0_1_0	Naturalis Biodiversity Center	Schlechter FRR			2019-04-05T03:08:46.890Z	STILLIMAGE	
1140231275	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1427051	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Naries Eselsfontein Pass, 22 km west of Springbok, Namaqualand.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1974-08-17T00:00:00Z	17	8	1974	3089033	3089033	PRESERVED_SPECIMEN		Botany	WAG.1427051				CC0_1_0	Naturalis Biodiversity Center	Goldblatt P			2019-04-05T03:56:12.362Z	STILLIMAGE	
1139600777	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.1595110	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Austro - Africanae. Terra Capensis. Karee Bergen.* Regio occidentalis.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1896-07-22T00:00:00Z	22	7	1896	3089033	3089033	PRESERVED_SPECIMEN		Botany	L.1595110				CC0_1_0	Naturalis Biodiversity Center	Schlechter FRR			2019-04-05T03:08:49.784Z	STILLIMAGE	
1139600737	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.1584236	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	versicolor	SUBSPECIES	Ursinia anthemoides subsp. versicolor (DC.) Prassler	ZA	Bitterfontein.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1897-08-31T00:00:00Z	31	8	1897	6293854	3089033	PRESERVED_SPECIMEN		Botany	L.1584236				CC0_1_0	Naturalis Biodiversity Center	Schlechter FRR			2019-04-05T03:08:48.011Z	STILLIMAGE	
1139245293	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1147287	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	versicolor	SUBSPECIES	Ursinia anthemoides subsp. versicolor (DC.) Prassler	ZA	Z. Afrika, Garies, RSA Kapp Kamiesberge, Welkom hoeve.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1971-09-19T00:00:00Z	19	9	1971	6293854	3089033	PRESERVED_SPECIMEN		Botany	U.1147287				CC0_1_0	Naturalis Biodiversity Center	Coppejans E			2019-04-05T03:42:57.484Z	STILLIMAGE	TAXON_MATCH_FUZZY
1139106974	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.1584237	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	versicolor	SUBSPECIES	Ursinia anthemoides subsp. versicolor (DC.) Prassler	ZA	Bitterfontein.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1897-08-31T00:00:00Z	31	8	1897	6293854	3089033	PRESERVED_SPECIMEN		Botany	L.1584237				CC0_1_0	Naturalis Biodiversity Center	Schlechter FRR			2019-04-05T03:08:46.312Z	STILLIMAGE	
1138340275	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1427050	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Suurberg Pass. Somerset East dist.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1973-08-13T00:00:00Z	13	8	1973	3089033	3089033	PRESERVED_SPECIMEN		Botany	WAG.1427050				CC0_1_0	Naturalis Biodiversity Center	Bayliss RDA			2019-04-05T03:56:11.707Z	STILLIMAGE	
1138340262	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1427059	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	versicolor	SUBSPECIES	Ursinia anthemoides subsp. versicolor (DC.) Prassler	ZA	Bitterfontein.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1897-08-31T00:00:00Z	31	8	1897	6293854	3089033	PRESERVED_SPECIMEN		Botany	WAG.1427059				CC0_1_0	Naturalis Biodiversity Center	Schlechter FRR			2019-04-05T03:56:12.018Z	STILLIMAGE	
1138064133	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1427049	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Cape St. Francis. E. Cape.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1974-09-17T00:00:00Z	17	9	1974	3089033	3089033	PRESERVED_SPECIMEN		Botany	WAG.1427049				CC0_1_0	Naturalis Biodiversity Center	Bayliss RDA			2019-04-05T03:56:11.012Z	STILLIMAGE	
1138064097	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1427053	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Brandewyn River, east of Pakhuis Pass, Clanwilliam district.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1974-07-27T00:00:00Z	27	7	1974	3089033	3089033	PRESERVED_SPECIMEN		Botany	WAG.1427053				CC0_1_0	Naturalis Biodiversity Center	Goldblatt P			2019-04-05T03:56:11.938Z	STILLIMAGE	
1137945786	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1427048	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	near Lilyfontein.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1947-10-03T00:00:00Z	3	10	1947	3089033	3089033	PRESERVED_SPECIMEN		Botany	WAG.1427048				CC0_1_0	Naturalis Biodiversity Center	Rodin RJ			2019-04-05T03:56:10.221Z	STILLIMAGE	
1137945759	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1427052	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Cape Province, 34.19 AD Caledon. Fern Kloof Nature Reserve, Hermanus.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1975-10-24T00:00:00Z	24	10	1975	3089033	3089033	PRESERVED_SPECIMEN		Botany	WAG.1427052				CC0_1_0	Naturalis Biodiversity Center	Orchard ER			2019-04-05T03:56:11.148Z	STILLIMAGE	
1137905529	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1427060	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	versicolor	SUBSPECIES	Ursinia anthemoides subsp. versicolor (DC.) Prassler	ZA	Terra Capensis. Karee Bergen.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1896-07-17T00:00:00Z	17	7	1896	6293854	3089033	PRESERVED_SPECIMEN		Botany	WAG.1427060				CC0_1_0	Naturalis Biodiversity Center	Schlechter FRR			2019-04-05T03:56:10.262Z	STILLIMAGE	
1137905497	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1427056	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	Terra Capensis. Karee Bergen.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1896-07-22T00:00:00Z	22	7	1896	6293852	3089033	PRESERVED_SPECIMEN		Botany	WAG.1427056				CC0_1_0	Naturalis Biodiversity Center	Schlechter FRR			2019-04-05T03:56:11.516Z	STILLIMAGE	
1137672566	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1427057	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA		396d5f30-dea9-11db-8ab4-b8a03c50a862													6293852	3089033	PRESERVED_SPECIMEN		Botany	WAG.1427057				CC0_1_0	Naturalis Biodiversity Center	Ecklon CF			2019-04-05T03:56:11.224Z	STILLIMAGE	
1137588903	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1923485	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Kaapschiereiland.	396d5f30-dea9-11db-8ab4-b8a03c50a862													3089033	3089033	PRESERVED_SPECIMEN		Botany	WAG.1923485				CC0_1_0	Naturalis Biodiversity Center	Crommelin RD			2019-04-05T04:00:15.016Z	STILLIMAGE	
1137552766	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1427055	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides	anthemoides	SUBSPECIES	Ursinia anthemoides subsp. anthemoides	ZA	cedar-mts., Clanwilliam div., Algeria for. res. near camping site.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1963-08-31T00:00:00Z	31	8	1963	6293852	3089033	PRESERVED_SPECIMEN		Botany	WAG.1427055				CC0_1_0	Naturalis Biodiversity Center	Bos JJ			2019-04-05T03:56:10.886Z	STILLIMAGE	
1137135244	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1138522	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Sphenogyne anthemoides (L.) R.Br.	ZA	Flora Africae Meridionalis, Stellenbosch flats.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1938-09-09T00:00:00Z	9	9	1938	3089035	3089033	PRESERVED_SPECIMEN		Botany	U.1138522				CC0_1_0	Naturalis Biodiversity Center	Lanjouw (Africa) J			2019-04-05T03:42:53.055Z	STILLIMAGE	
1135464558	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Nieuwoudtville.	58520c30-bafb-11d9-8e53-b8a03c50a862	-31.45	19.06667	500.0						2000-10-06T00:00:00Z	6	10	2000	3089033	3089033	PRESERVED_SPECIMEN	WU	Herbarium WU	0022393		J. Beyers (NBG)		CC_BY_4_0		Pretorius,W.A.J.			2019-01-21T00:39:29.179Z		
1096825124	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S13-34099	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Sydafrika, Kapkolonien, Kloof Nek, nära Kapstaden	4c415e40-1e21-11de-9e40-a0d6ecebb8bf									1934-11-07T00:00:00Z	7	11	1934	3089033	3089033	PRESERVED_SPECIMEN	S	VascularPlants	S13-34099				CC0_1_0		Adolf Hafström			2018-12-21T03:57:04.185Z		
1096825097	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S13-34100	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Sydafrika, Kapkolonien, Kloof Nek, nära Kapstaden	4c415e40-1e21-11de-9e40-a0d6ecebb8bf									1934-11-08T00:00:00Z	8	11	1934	3089033	3089033	PRESERVED_SPECIMEN	S	VascularPlants	S13-34100				CC0_1_0		Adolf Hafström			2018-12-21T03:57:04.188Z		
1096825095	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S13-34094	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Sydafrika, Kapkolonien, Ceres	4c415e40-1e21-11de-9e40-a0d6ecebb8bf									1936-09-21T00:00:00Z	21	9	1936	3089033	3089033	PRESERVED_SPECIMEN	S	VascularPlants	S13-34094				CC0_1_0		Gösta Lindeberg			2018-12-21T03:57:04.188Z		
1096825092	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S13-34093	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	N. of railway, Stikland	4c415e40-1e21-11de-9e40-a0d6ecebb8bf									1932-09-01T00:00:00Z		9	1932	3089033	3089033	PRESERVED_SPECIMEN	S	VascularPlants	S13-34093	665			CC0_1_0		John P. H. Acock			2018-12-21T03:57:04.186Z		
1096825088	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S13-34101	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Clay flats by the roadside near Tulbagh	4c415e40-1e21-11de-9e40-a0d6ecebb8bf									1935-09-21T00:00:00Z	21	9	1935	3089033	3089033	PRESERVED_SPECIMEN	S	VascularPlants	S13-34101	5076			CC0_1_0		Miss Cheeseman			2018-12-21T03:57:04.189Z		
1096825081	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S13-34096	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Sydafrika, Kapkolonien, Kloof Nek, nära Kapstaden	4c415e40-1e21-11de-9e40-a0d6ecebb8bf									1934-11-07T00:00:00Z	7	11	1934	3089033	3089033	PRESERVED_SPECIMEN	S	VascularPlants	S13-34096				CC0_1_0		Adolf Hafström			2018-12-21T03:57:04.216Z		
1096825075	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S13-34091	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Sydafrika, Kapkolonien, nära Wellington	4c415e40-1e21-11de-9e40-a0d6ecebb8bf									1938-09-01T00:00:00Z	1	9	1938	3089033	3089033	PRESERVED_SPECIMEN	S	VascularPlants	S13-34091	1725			CC0_1_0		Adolf Hafström & J. P. H. Acock			2018-12-21T03:57:04.181Z		
1096825064	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S13-34090	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Sydafrika, Kapkolonien, Lions Head	4c415e40-1e21-11de-9e40-a0d6ecebb8bf									1936-09-07T00:00:00Z	7	9	1936	3089033	3089033	PRESERVED_SPECIMEN	S	VascularPlants	S13-34090				CC0_1_0		Adolf Hafström & Gösta Lindeberg			2018-12-21T03:57:04.181Z		
1096803956	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S12-9844	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Flora of South Africa. Cape Province, Namakwaland Division: Kamiesbergpas, c. 5 km ENE of Kamieskroon.	4c415e40-1e21-11de-9e40-a0d6ecebb8bf	-30.2	17.97			900.0	100.0			1993-09-12T00:00:00Z	12	9	1993	3089033	3089033	PRESERVED_SPECIMEN	S	VascularPlants	S12-9844	37782			CC0_1_0		A. & B. Strid			2018-12-21T03:56:46.266Z		GEODETIC_DATUM_ASSUMED_WGS84
1096719896	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S10-16263	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	South Africa, W.Cape, Hermanus, Fernkloof, Klippspringer-track.	4c415e40-1e21-11de-9e40-a0d6ecebb8bf									2008-10-28T00:00:00Z	28	10	2008	3089033	3089033	PRESERVED_SPECIMEN	S	VascularPlants	S10-16263	3616			CC0_1_0		E. Emanuelsson			2018-12-21T03:56:22.096Z		
1096346620	0943f690-fde5-11dd-83f4-b8a03c50a862	S:VascularPlants:S-PLE-E6996	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	S. Africa	4c415e40-1e21-11de-9e40-a0d6ecebb8bf									1820-01-01T00:00:00Z			1820	3089033	3089033	PRESERVED_SPECIMEN	S	VascularPlants	S-PLE-E6996	s.n.			CC0_1_0		Brehm			2018-12-21T03:24:22.596Z		
1078842647	ab1de8e9-8a18-4ffe-b2c6-e13ffbec3e7e	http://id.snsb.info/snsb/collection/116485/175263/117551	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides Gaertn.	ZA	III, D, a, 4	0674aea0-a7e1-11d8-9534-b8a03c50a862													8391802	3089033	PRESERVED_SPECIMEN	TUB	TUBvplantscoll	TUB-005862 / 175263 / 117551				CC_BY_4_0		Drège, J.F. (no. a)	TYPE		2018-12-11T19:26:46.721Z	STILLIMAGE	RECORDED_DATE_INVALID
1078842645	ab1de8e9-8a18-4ffe-b2c6-e13ffbec3e7e	http://id.snsb.info/snsb/collection/116484/175262/117550	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides Gaertn.	ZA	III, D, a, 7	0674aea0-a7e1-11d8-9534-b8a03c50a862													8391802	3089033	PRESERVED_SPECIMEN	TUB	TUBvplantscoll	TUB-005861 / 175262 / 117550				CC_BY_4_0		Drège, J.F. (no. a)	ISOTYPE		2018-12-11T19:26:46.720Z	STILLIMAGE	RECORDED_DATE_INVALID
1078842633	ab1de8e9-8a18-4ffe-b2c6-e13ffbec3e7e	http://id.snsb.info/snsb/collection/116483/175261/117549	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides Gaertn.	ZA	In solo argillaceo-arenoso plan. cap. prope Constantiam.	0674aea0-a7e1-11d8-9534-b8a03c50a862									1838-09-01T00:00:00Z		9	1838	8391802	3089033	PRESERVED_SPECIMEN	TUB	TUBvplantscoll	TUB-005860 / 175261 / 117549				CC_BY_4_0		Krauss, C.F.F. (no. 704)	NOTATYPE		2018-12-11T19:26:46.720Z	STILLIMAGE	
1078840612	ab1de8e9-8a18-4ffe-b2c6-e13ffbec3e7e	http://id.snsb.info/snsb/collection/116479/175257/117545	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Sphenogyne versicolor DC.	ZA	III, A, a, 4 [Locality in Meyer, Comm. Pl. Afr. Austr.: In montosis rupestribus humidis Modderfonteinsberg, alt. 3500-4000 ped. (III, A, a); from Drège´s list: Zwischen Pedroskloof und Leliefontein, an felsigen Oertern.]	0674aea0-a7e1-11d8-9534-b8a03c50a862													4247111	3089033	PRESERVED_SPECIMEN	TUB	TUBvplantscoll	TUB-005856 / 175257 / 117545				CC_BY_4_0		Drège, J.F.	TYPE		2018-12-11T19:26:33.951Z	STILLIMAGE	RECORDED_DATE_INVALID
1042819339	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/1072911	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.11266	17.526847	25492.0						1996-08-31T00:00:00Z	31	8	1996	3089033	3089033	HUMAN_OBSERVATION	iNaturalist	Observations	1072911			2014-11-14T08:34:31Z	CC_BY_NC_4_0	Lynn Watson, Santa Barbara	Lynn Watson, Santa Barbara			2019-03-19T19:14:35.389Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
912342771	cd6e21c8-9e8a-493a-8a76-fbf7862069e5	http://specimens.kew.org/herbarium/K000410681	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Waysida	061b4f20-f241-11da-a328-b8a03c50a862													3089033	3089033	PRESERVED_SPECIMEN	K	Herbarium	K000410681	141			CC_BY_4_0		unknown			2018-12-07T23:22:51.715Z	STILLIMAGE	
912342764	cd6e21c8-9e8a-493a-8a76-fbf7862069e5	http://specimens.kew.org/herbarium/K000410680	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ursinia	Ursinia anthemoides		SPECIES	Ursinia anthemoides (L.) Poir.	ZA	Achter de Paarl. (Paarln Div.). Cape	061b4f20-f241-11da-a328-b8a03c50a862													3089033	3089033	PRESERVED_SPECIMEN	K	Herbarium	K000410680	s.n.			CC_BY_4_0		Drege			2018-12-07T23:22:51.679Z	STILLIMAGE	RECORDED_DATE_INVALID
